TIME,30cm,50cm,100cm,150cm,200cm,300cm,500cm,700cm,900cm
2024/5/11 06:20,1.611,0,0,0,0,0,21.81,22.96,30.05
2024/5/11 06:30,1.61,0,0,0,0,0,21.81,22.96,30.05
2024/5/11 06:40,1.609,0,0,0,0,0,21.81,22.96,30.05
2024/5/11 06:50,1.608,0,0,0,0,0,21.81,22.96,30.05
2024/5/11 07:00,1.608,0,0,0,0,0,21.81,22.96,30.05
2024/5/11 07:10,1.608,0,0,0,0,0,21.81,22.96,30.05
2024/5/11 07:20,1.608,0,0,0,0,0,21.81,22.96,30.06
2024/5/11 07:30,1.607,0,0,0,0,0,21.81,22.96,30.06
2024/5/11 07:40,1.607,0,0,0,0,0,21.81,22.96,30.06
2024/5/11 07:50,1.607,0,0,0,0,0,21.81,22.96,30.06
2024/5/11 08:00,1.606,0,0,0,0,0,21.81,22.96,30.06
2024/5/11 08:10,1.606,0,0,0,0,0,21.81,22.96,30.06
2024/5/11 08:20,1.606,0,0,0,0,0,21.81,22.96,30.06
2024/5/11 08:30,1.605,0,0,0,0,0,21.81,22.96,30.06
2024/5/11 08:40,1.606,0,0,0,0,0,21.81,22.96,30.06
2024/5/11 08:50,1.605,0,0,0,0,0,21.81,22.96,30.06
2024/5/11 09:00,1.606,0,0,0,0,0,21.81,22.96,30.06
2024/5/11 09:10,1.605,0,0,0,0,0,21.81,22.96,30.06
2024/5/11 09:20,1.595,0,0,0,0,0,21.74,22.87,30.01
2024/5/11 09:30,1.591,0,0,0,0,0,21.73,22.82,29.97
2024/5/11 09:40,1.594,0,0,0,0,0,21.74,22.89,29.95
2024/5/11 09:50,1.584,0,0,0,0,0,21.73,22.82,29.9
2024/5/11 10:00,1.596,0,0,0,0,0,21.77,22.91,30.03
2024/5/11 10:10,1.592,0,0,0,0,0,21.77,22.91,30
2024/5/11 10:20,1.589,0,0,0,0,0,21.79,22.92,30.02
2024/5/11 10:30,1.588,0,0,0,0,0,21.77,22.94,29.98
2024/5/11 10:40,1.59,0,0,0,0,0,21.79,22.92,30.03
2024/5/11 10:50,1.588,0,0,0,0,0,21.77,22.93,30.02
2024/5/11 11:00,1.583,0,0,0,0,0,21.76,22.88,30.02
2024/5/11 11:10,1.59,0,0,0,0,0,21.78,22.92,29.96
2024/5/11 11:20,1.594,0,0,0,0,0,21.76,22.92,30
2024/5/11 11:30,1.58,0,0,0,0,0,21.77,22.9,30.01
2024/5/11 11:40,1.586,0,0,0,0,0,21.78,22.94,30
2024/5/11 11:50,1.591,0,0,0,0,0,21.78,22.95,30.01
2024/5/11 12:00,1.59,0,0,0,0,0,21.78,22.95,30.03
2024/5/11 12:10,1.582,0,0,0,0,0,21.77,22.92,30.07
2024/5/11 12:20,1.585,0,0,0,0,0,21.77,22.92,30
2024/5/11 12:30,1.585,0,0,0,0,0,21.76,22.91,29.97
2024/5/11 12:40,1.587,0,0,0,0,0,21.78,22.93,30.04
2024/5/11 12:50,1.587,0,0,0,0,0,21.78,22.95,30.04
2024/5/11 13:00,1.591,0,0,0,0,0,21.77,22.88,30.03
2024/5/11 13:10,1.587,0,0,0,0,0,21.74,22.82,29.94
2024/5/11 13:20,1.585,0,0,0,0,0,21.77,22.92,29.99
2024/5/11 13:30,1.587,0,0,0,0,0,21.76,22.91,30
2024/5/11 13:40,1.583,0,0,0,0,0,21.74,22.88,29.96
2024/5/11 13:50,1.585,0,0,0,0,0,21.77,22.91,30.02
2024/5/11 14:00,1.586,0,0,0,0,0,21.8,22.95,30.06
2024/5/11 14:10,1.59,0,0,0,0,0,21.79,22.97,30.06
2024/5/11 14:20,1.594,0,0,0,0,0,21.8,22.96,30.07
2024/5/11 14:30,1.59,0,0,0,0,0,21.78,22.93,30.01
2024/5/11 14:40,1.576,0,0,0,0,0,21.78,22.93,30.02
2024/5/11 14:50,1.584,0,0,0,0,0,21.78,22.92,30.01
2024/5/11 15:00,1.58,0,0,0,0,0,21.77,22.88,30.01
2024/5/11 15:10,1.581,0,0,0,0,0,21.75,22.89,29.91
2024/5/11 15:20,1.58,0,0,0,0,0,21.71,22.9,30.01
2024/5/11 15:30,1.577,0,0,0,0,0,21.69,22.89,29.89
2024/5/11 15:40,1.572,0,0,0,0,0,21.75,22.9,29.96
2024/5/11 15:50,1.584,0,0,0,0,0,21.77,22.9,30.03
2024/5/11 16:00,1.584,0,0,0,0,0,21.74,22.91,29.96
2024/5/11 16:10,1.579,0,0,0,0,0,21.76,22.88,30.01
2024/5/11 16:20,1.583,0,0,0,0,0,21.73,22.95,30.01
2024/5/11 16:30,1.577,0,0,0,0,0,21.72,22.89,30.01
2024/5/11 16:40,1.583,0,0,0,0,0,21.73,22.85,29.97
2024/5/11 16:50,1.575,0,0,0,0,0,21.7,22.87,29.91
2024/5/11 17:00,1.588,0,0,0,0,0,21.8,22.99,30.08
2024/5/11 17:10,1.593,0,0,0,0,0,21.81,22.99,30.09
2024/5/11 17:20,1.593,0,0,0,0,0,21.81,22.99,30.09
2024/5/11 17:30,1.593,0,0,0,0,0,21.81,22.99,30.09
2024/5/11 17:40,1.593,0,0,0,0,0,21.81,22.99,30.09
2024/5/11 17:50,1.593,0,0,0,0,0,21.81,22.99,30.09
2024/5/11 18:00,1.594,0,0,0,0,0,21.81,22.99,30.09
2024/5/11 18:10,1.594,0,0,0,0,0,21.81,22.99,30.09
2024/5/11 18:20,1.594,0,0,0,0,0,21.81,22.99,30.09
2024/5/11 18:30,1.593,0,0,0,0,0,21.81,23,30.1
2024/5/11 18:40,1.593,0,0,0,0,0,21.81,23,30.1
2024/5/11 18:50,1.593,0,0,0,0,0,21.81,23,30.1
2024/5/11 19:00,1.593,0,0,0,0,0,21.81,23,30.1
2024/5/11 19:10,1.593,0,0,0,0,0,21.81,23,30.1
2024/5/11 19:20,1.592,0,0,0,0,0,21.81,23,30.1
2024/5/11 19:30,1.591,0,0,0,0,0,21.81,23,30.1
2024/5/11 19:40,1.59,0,0,0,0,0,21.81,23,30.1
2024/5/11 19:50,1.588,0,0,0,0,0,21.81,23,30.1
2024/5/11 20:00,1.587,0,0,0,0,0,21.81,23,30.1
2024/5/11 20:10,1.586,0,0,0,0,0,21.81,23,30.1
2024/5/11 20:20,1.585,0,0,0,0,0,21.81,23,30.1
2024/5/11 20:30,1.584,0,0,0,0,0,21.81,23.01,30.1
2024/5/11 20:40,1.584,0,0,0,0,0,21.81,23.01,30.1
2024/5/11 20:50,1.584,0,0,0,0,0,21.81,23.01,30.11
2024/5/11 21:00,1.584,0,0,0,0,0,21.81,23.01,30.11
2024/5/11 21:10,1.584,0,0,0,0,0,21.81,23.01,30.11
2024/5/11 21:20,1.584,0,0,0,0,0,21.81,23.01,30.11
2024/5/11 21:30,1.584,0,0,0,0,0,21.81,23.01,30.11
2024/5/11 21:40,1.583,0,0,0,0,0,21.81,23.01,30.11
2024/5/11 21:50,1.583,0,0,0,0,0,21.81,23.01,30.11
2024/5/11 22:00,1.583,0,0,0,0,0,21.81,23.01,30.11
2024/5/11 22:10,1.583,0,0,0,0,0,21.81,23.01,30.11
2024/5/11 22:20,1.582,0,0,0,0,0,21.81,23.01,30.11
2024/5/11 22:30,1.582,0,0,0,0,0,21.81,23.01,30.11
2024/5/11 22:40,1.582,0,0,0,0,0,21.81,23.01,30.11
2024/5/11 22:50,1.582,0,0,0,0,0,21.81,23.01,30.11
2024/5/11 23:00,1.582,0,0,0,0,0,21.81,23.01,30.11
2024/5/11 23:10,1.582,0,0,0,0,0,21.81,23.01,30.12
2024/5/11 23:20,1.582,0,0,0,0,0,21.81,23.01,30.12
2024/5/11 23:30,1.582,0,0,0,0,0,21.81,23.01,30.12
2024/5/11 23:40,1.582,0,0,0,0,0,21.81,23.01,30.12
2024/5/11 23:50,1.582,0,0,0,0,0,21.81,23.01,30.12
2024/5/12 00:00,1.582,0,0,0,0,0,21.81,23.01,30.12
2024/5/12 00:10,1.582,0,0,0,0,0,21.81,23.02,30.12
2024/5/12 00:20,1.582,0,0,0,0,0,21.81,23.02,30.12
2024/5/12 00:30,1.582,0,0,0,0,0,21.81,23.02,30.12
2024/5/12 00:40,1.582,0,0,0,0,0,21.81,23.02,30.12
2024/5/12 00:50,1.582,0,0,0,0,0,21.81,23.02,30.12
2024/5/12 01:00,1.58,0,0,0,0,0,21.81,23.02,30.12
2024/5/12 01:10,1.58,0,0,0,0,0,21.81,23.02,30.12
2024/5/12 01:20,1.58,0,0,0,0,0,21.81,23.02,30.12
2024/5/12 01:30,1.58,0,0,0,0,0,21.81,23.02,30.12
2024/5/12 01:40,1.58,0,0,0,0,0,21.81,23.02,30.12
2024/5/12 01:50,1.58,0,0,0,0,0,21.81,23.02,30.12
2024/5/12 02:00,1.58,0,0,0,0,0,21.81,23.02,30.12
2024/5/12 02:10,1.581,0,0,0,0,0,21.81,23.02,30.13
2024/5/12 02:20,1.581,0,0,0,0,0,21.81,23.02,30.13
2024/5/12 02:30,1.58,0,0,0,0,0,21.81,23.03,30.13
2024/5/12 02:40,1.58,0,0,0,0,0,21.81,23.03,30.13
2024/5/12 02:50,1.58,0,0,0,0,0,21.81,23.03,30.13
2024/5/12 03:00,1.58,0,0,0,0,0,21.81,23.03,30.13
2024/5/12 03:10,1.58,0,0,0,0,0,21.81,23.03,30.13
2024/5/12 03:20,1.58,0,0,0,0,0,21.81,23.03,30.13
2024/5/12 03:30,1.58,0,0,0,0,0,21.81,23.03,30.13
2024/5/12 03:40,1.58,0,0,0,0,0,21.81,23.03,30.13
2024/5/12 03:50,1.579,0,0,0,0,0,21.81,23.03,30.13
2024/5/12 04:00,1.579,0,0,0,0,0,21.81,23.03,30.13
2024/5/12 04:10,1.579,0,0,0,0,0,21.81,23.03,30.13
2024/5/12 04:20,1.579,0,0,0,0,0,21.81,23.03,30.13
2024/5/12 04:30,1.578,0,0,0,0,0,21.81,23.03,30.13
2024/5/12 04:40,1.577,0,0,0,0,0,21.81,23.03,30.14
2024/5/12 04:50,1.577,0,0,0,0,0,21.81,23.03,30.14
2024/5/12 05:00,1.577,0,0,0,0,0,21.81,23.03,30.14
2024/5/12 05:10,1.577,0,0,0,0,0,21.81,23.03,30.14
2024/5/12 05:20,1.576,0,0,0,0,0,21.81,23.03,30.14
2024/5/12 05:30,1.576,0,0,0,0,0,21.81,23.03,30.14
2024/5/12 05:40,1.576,0,0,0,0,0,21.81,23.03,30.14
2024/5/12 05:50,1.576,0,0,0,0,0,21.81,23.03,30.14
2024/5/12 06:00,1.575,0,0,0,0,0,21.81,23.03,30.14
2024/5/12 06:10,1.575,0,0,0,0,0,21.81,23.03,30.14
2024/5/12 06:20,1.574,0,0,0,0,0,21.81,23.04,30.14
2024/5/12 06:30,1.573,0,0,0,0,0,21.81,23.04,30.14
2024/5/12 06:40,1.573,0,0,0,0,0,21.81,23.04,30.14
2024/5/12 06:50,1.571,0,0,0,0,0,21.81,23.04,30.14
2024/5/12 07:00,1.57,0,0,0,0,0,21.81,23.04,30.14
2024/5/12 07:10,1.569,0,0,0,0,0,21.81,23.04,30.14
2024/5/12 07:20,1.568,0,0,0,0,0,21.81,23.04,30.14
2024/5/12 07:30,1.568,0,0,0,0,0,21.81,23.04,30.14
2024/5/12 07:40,1.554,0,0,0,0,0,21.74,22.92,30.05
2024/5/12 07:50,1.564,0,0,0,0,0,21.81,23,30.11
2024/5/12 08:00,1.564,0,0,0,0,0,21.81,23.04,30.14
2024/5/12 08:10,1.56,0,0,0,0,0,21.77,23.02,30.12
2024/5/12 08:20,1.546,0,0,0,0,0,21.75,22.96,30.05
2024/5/12 08:30,1.562,0,0,0,0,0,21.73,22.92,29.99
2024/5/12 08:40,1.545,0,0,0,0,0,21.7,22.94,30.02
2024/5/12 08:50,1.554,0,0,0,0,0,21.77,22.99,30.09
2024/5/12 09:00,1.566,0,0,0,0,0,21.81,23.04,30.15
2024/5/12 09:10,1.566,0,0,0,0,0,21.81,23.05,30.15
2024/5/12 09:20,1.566,0,0,0,0,0,21.81,23.05,30.15
2024/5/12 09:30,1.565,0,0,0,0,0,21.81,23.05,30.15
2024/5/12 09:40,1.565,0,0,0,0,0,21.81,23.05,30.15
2024/5/12 09:50,1.559,0,0,0,0,0,21.79,23.02,30.09
2024/5/12 10:00,1.565,0,0,0,0,0,21.81,23.05,30.15
2024/5/12 10:10,1.552,0,0,0,0,0,21.77,22.95,30.03
2024/5/12 10:20,1.556,0,0,0,0,0,21.76,22.95,30.06
2024/5/12 10:30,1.546,0,0,0,0,0,21.71,22.99,30.05
2024/5/12 10:40,1.547,0,0,0,0,0,21.76,23.02,30.11
2024/5/12 10:50,1.541,0,0,0,0,0,21.75,22.97,30.08
2024/5/12 11:00,1.547,0,0,0,0,0,21.73,22.99,30.03
2024/5/12 11:10,1.546,0,0,0,0,0,21.71,22.99,30.03
2024/5/12 11:20,1.539,0,0,0,0,0,21.78,22.99,30.1
2024/5/12 11:30,1.539,0,0,0,0,0,21.73,22.96,30.05
2024/5/12 11:40,1.541,0,0,0,0,0,21.79,22.99,30.12
2024/5/12 11:50,1.547,0,0,0,0,0,21.78,23,30.09
2024/5/12 12:00,1.539,0,0,0,0,0,21.78,22.99,30.06
2024/5/12 12:10,1.541,0,0,0,0,0,21.75,23,30.03
2024/5/12 12:20,1.539,0,0,0,0,0,21.76,22.95,30
2024/5/12 12:30,1.546,0,0,0,0,0,21.79,23.03,30.11
2024/5/12 12:40,1.547,0,0,0,0,0,21.79,23.02,30.12
2024/5/12 12:50,1.546,0,0,0,0,0,21.79,23,30.11
2024/5/12 13:00,1.54,0,0,0,0,0,21.75,22.98,30.03
2024/5/12 13:10,1.548,0,0,0,0,0,21.74,22.97,30.07
2024/5/12 13:20,1.535,0,0,0,0,0,21.73,22.94,30.08
2024/5/12 13:30,1.547,0,0,0,0,0,21.8,23.01,30.09
2024/5/12 13:40,1.542,0,0,0,0,0,21.79,23.05,30.13
2024/5/12 13:50,1.541,0,0,0,0,0,21.79,23.04,30.12
2024/5/12 14:00,1.542,0,0,0,0,0,21.79,23.06,30.16
2024/5/12 14:10,1.535,0,0,0,0,0,21.76,23.03,30.13
2024/5/12 14:20,1.545,0,0,0,0,0,21.76,23.04,30.13
2024/5/12 14:30,1.54,0,0,0,0,0,21.76,23.03,30.14
2024/5/12 14:40,1.532,0,0,0,0,0,21.8,23.03,30.12
2024/5/12 14:50,1.533,0,0,0,0,0,21.78,23,30.1
2024/5/12 15:00,1.533,0,0,0,0,0,21.79,23.03,30.16
2024/5/12 15:10,1.543,0,0,0,0,0,21.74,22.97,30.06
2024/5/12 15:20,1.54,0,0,0,0,0,21.71,22.94,29.97
2024/5/12 15:30,1.533,0,0,0,0,0,21.79,22.99,30.04
2024/5/12 15:40,1.544,0,0,0,0,0,21.77,23.03,30.13
2024/5/12 15:50,1.528,0,0,0,0,0,21.71,22.95,30.03
2024/5/12 16:00,1.547,0,0,0,0,0,21.81,23.06,30.16
2024/5/12 16:10,1.548,0,0,0,0,0,21.81,23.07,30.17
2024/5/12 16:20,1.547,0,0,0,0,0,21.81,23.07,30.17
2024/5/12 16:30,1.548,0,0,0,0,0,21.81,23.07,30.17
2024/5/12 16:40,1.548,0,0,0,0,0,21.81,23.07,30.18
2024/5/12 16:50,1.548,0,0,0,0,0,21.81,23.07,30.18
2024/5/12 17:00,1.548,0,0,0,0,0,21.81,23.07,30.18
2024/5/12 17:10,1.547,0,0,0,0,0,21.81,23.07,30.18
2024/5/12 17:20,1.546,0,0,0,0,0,21.81,23.07,30.18
2024/5/12 17:30,1.545,0,0,0,0,0,21.81,23.07,30.18
2024/5/12 17:40,1.545,0,0,0,0,0,21.81,23.07,30.18
2024/5/12 17:50,1.545,0,0,0,0,0,21.81,23.07,30.18
2024/5/12 18:00,1.545,0,0,0,0,0,21.81,23.07,30.18
2024/5/12 18:10,1.544,0,0,0,0,0,21.81,23.07,30.18
2024/5/12 18:20,1.544,0,0,0,0,0,21.81,23.07,30.18
2024/5/12 18:30,1.544,0,0,0,0,0,21.81,23.07,30.18
2024/5/12 18:40,1.545,0,0,0,0,0,21.81,23.08,30.18
2024/5/12 18:50,1.545,0,0,0,0,0,21.81,23.08,30.18
2024/5/12 19:00,1.545,0,0,0,0,0,21.81,23.08,30.18
2024/5/12 19:10,1.545,0,0,0,0,0,21.8,23.08,30.18
2024/5/12 19:20,1.544,0,0,0,0,0,21.8,23.08,30.18
2024/5/12 19:30,1.544,0,0,0,0,0,21.8,23.08,30.18
2024/5/12 19:40,1.543,0,0,0,0,0,21.8,23.08,30.18
2024/5/12 19:50,1.542,0,0,0,0,0,21.8,23.08,30.18
2024/5/12 20:00,1.542,0,0,0,0,0,21.8,23.08,30.18
2024/5/12 20:10,1.542,0,0,0,0,0,21.8,23.08,30.18
2024/5/12 20:20,1.543,0,0,0,0,0,21.8,23.08,30.18
2024/5/12 20:30,1.543,0,0,0,0,0,21.8,23.08,30.19
2024/5/12 20:40,1.544,0,0,0,0,0,21.8,23.08,30.19
2024/5/12 20:50,1.544,0,0,0,0,0,21.8,23.08,30.19
2024/5/12 21:00,1.544,0,0,0,0,0,21.8,23.08,30.19
2024/5/12 21:10,1.545,0,0,0,0,0,21.8,23.08,30.19
2024/5/12 21:20,1.545,0,0,0,0,0,21.8,23.08,30.19
2024/5/12 21:30,1.545,0,0,0,0,0,21.8,23.08,30.19
2024/5/12 21:40,1.545,0,0,0,0,0,21.8,23.08,30.19
2024/5/12 21:50,1.545,0,0,0,0,0,21.8,23.08,30.19
2024/5/12 22:00,1.546,0,0,0,0,0,21.8,23.08,30.19
2024/5/12 22:10,1.547,0,0,0,0,0,21.8,23.08,30.19
2024/5/12 22:20,1.547,0,0,0,0,0,21.8,23.08,30.19
2024/5/12 22:30,1.547,0,0,0,0,0,21.8,23.08,30.19
2024/5/12 22:40,1.547,0,0,0,0,0,21.8,23.09,30.19
2024/5/12 22:50,1.547,0,0,0,0,0,21.8,23.09,30.19
2024/5/12 23:00,1.545,0,0,0,0,0,21.8,23.09,30.19
2024/5/12 23:10,1.545,0,0,0,0,0,21.8,23.09,30.19
2024/5/12 23:20,1.545,0,0,0,0,0,21.8,23.09,30.19
2024/5/12 23:30,1.545,0,0,0,0,0,21.8,23.09,30.19
2024/5/12 23:40,1.545,0,0,0,0,0,21.8,23.09,30.2
2024/5/12 23:50,1.545,0,0,0,0,0,21.8,23.09,30.2
2024/5/13 00:00,1.545,0,0,0,0,0,21.8,23.09,30.2
2024/5/13 00:10,1.545,0,0,0,0,0,21.8,23.09,30.2
2024/5/13 00:20,1.545,0,0,0,0,0,21.8,23.09,30.2
2024/5/13 00:30,1.545,0,0,0,0,0,21.8,23.09,30.2
2024/5/13 00:40,1.545,0,0,0,0,0,21.8,23.09,30.2
2024/5/13 00:50,1.545,0,0,0,0,0,21.8,23.09,30.2
2024/5/13 01:00,1.545,0,0,0,0,0,21.8,23.09,30.2
2024/5/13 01:10,1.545,0,0,0,0,0,21.8,23.09,30.2
2024/5/13 01:20,1.545,0,0,0,0,0,21.8,23.09,30.2
2024/5/13 01:30,1.545,0,0,0,0,0,21.8,23.1,30.2
2024/5/13 01:40,1.545,0,0,0,0,0,21.8,23.1,30.2
2024/5/13 01:50,1.546,0,0,0,0,0,21.8,23.1,30.2
2024/5/13 02:00,1.546,0,0,0,0,0,21.8,23.1,30.2
2024/5/13 02:10,1.546,0,0,0,0,0,21.8,23.1,30.21
2024/5/13 02:20,1.545,0,0,0,0,0,21.8,23.1,30.21
2024/5/13 02:30,1.546,0,0,0,0,0,21.8,23.1,30.21
2024/5/13 02:40,1.546,0,0,0,0,0,21.8,23.1,30.21
2024/5/13 02:50,1.546,0,0,0,0,0,21.8,23.1,30.21
2024/5/13 03:00,1.545,0,0,0,0,0,21.8,23.1,30.21
2024/5/13 03:10,1.545,0,0,0,0,0,21.8,23.1,30.21
2024/5/13 03:20,1.545,0,0,0,0,0,21.8,23.1,30.21
2024/5/13 03:30,1.545,0,0,0,0,0,21.8,23.1,30.21
2024/5/13 03:40,1.545,0,0,0,0,0,21.8,23.1,30.21
2024/5/13 03:50,1.545,0,0,0,0,0,21.8,23.1,30.21
2024/5/13 04:00,1.545,0,0,0,0,0,21.8,23.1,30.21
2024/5/13 04:10,1.544,0,0,0,0,0,21.8,23.1,30.21
2024/5/13 04:20,1.543,0,0,0,0,0,21.8,23.1,30.21
2024/5/13 04:30,1.542,0,0,0,0,0,21.8,23.1,30.21
2024/5/13 04:40,1.541,0,0,0,0,0,21.8,23.1,30.21
2024/5/13 04:50,1.541,0,0,0,0,0,21.8,23.1,30.22
2024/5/13 05:00,1.541,0,0,0,0,0,21.8,23.1,30.22
2024/5/13 05:10,1.54,0,0,0,0,0,21.8,23.1,30.22
2024/5/13 05:20,1.539,0,0,0,0,0,21.8,23.1,30.22
2024/5/13 05:30,1.538,0,0,0,0,0,21.8,23.1,30.22
2024/5/13 05:40,1.537,0,0,0,0,0,21.8,23.1,30.22
2024/5/13 05:50,1.536,0,0,0,0,0,21.8,23.1,30.22
2024/5/13 06:00,1.535,0,0,0,0,0,21.8,23.1,30.22
2024/5/13 06:10,1.534,0,0,0,0,0,21.8,23.1,30.22
2024/5/13 06:20,1.532,0,0,0,0,0,21.8,23.1,30.22
2024/5/13 06:30,1.531,0,0,0,0,0,21.8,23.1,30.22
2024/5/13 06:40,1.531,0,0,0,0,0,21.8,23.11,30.22
2024/5/13 06:50,1.531,0,0,0,0,0,21.8,23.11,30.22
2024/5/13 07:00,1.526,0,0,0,0,0,21.76,23.07,30.19
2024/5/13 07:10,1.53,0,0,0,0,0,21.8,23.11,30.22
2024/5/13 07:20,1.525,0,0,0,0,0,21.73,23.02,30.09
2024/5/13 07:30,1.519,0,0,0,0,0,21.77,23.09,30.21
2024/5/13 07:40,1.526,0,0,0,0,0,21.78,23.11,30.19
2024/5/13 07:50,1.514,0,0,0,0,0,21.79,23.06,30.15
2024/5/13 08:00,1.518,0,0,0,0,0,21.76,23.04,30.15
2024/5/13 08:10,1.517,0,0,0,0,0,21.76,23.06,30.2
2024/5/13 08:20,1.515,0,0,0,0,0,21.77,23.04,30.18
2024/5/13 08:30,1.514,0,0,0,0,0,21.76,23.08,30.19
2024/5/13 08:40,1.523,0,0,0,0,0,21.8,23.11,30.22
2024/5/13 08:50,1.522,0,0,0,0,0,21.8,23.11,30.22
2024/5/13 09:00,1.52,0,0,0,0,0,21.75,23.08,30.2
2024/5/13 09:10,1.504,0,0,0,0,0,21.75,23.06,30.14
2024/5/13 09:20,1.504,0,0,0,0,0,21.74,23.04,30.14
2024/5/13 09:30,1.502,0,0,0,0,0,21.76,23.08,30.14
2024/5/13 09:40,1.5,0,0,0,0,0,21.76,23.06,30.16
2024/5/13 09:50,1.503,0,0,0,0,0,21.76,23.07,30.19
2024/5/13 10:00,1.501,0,0,0,0,0,21.75,23.07,30.14
2024/5/13 10:10,1.503,0,0,0,0,0,21.75,23.05,30.12
2024/5/13 10:20,1.502,0,0,0,0,0,21.75,23.01,30.1
2024/5/13 10:30,1.506,0,0,0,0,0,21.74,23.07,30.13
2024/5/13 10:40,1.501,0,0,0,0,0,21.72,23.03,30.09
2024/5/13 10:50,1.501,0,0,0,0,0,21.74,23.05,30.12
2024/5/13 11:00,1.503,0,0,0,0,0,21.74,23.04,30.16
2024/5/13 11:10,1.499,0,0,0,0,0,21.74,23.05,30.18
2024/5/13 11:20,1.5,0,0,0,0,0,21.75,23.06,30.15
2024/5/13 11:30,1.511,0,0,0,0,0,21.75,23.07,30.19
2024/5/13 11:40,1.502,0,0,0,0,0,21.77,23.09,30.21
2024/5/13 11:50,1.499,0,0,0,0,0,21.76,23.08,30.16
2024/5/13 12:00,1.51,0,0,0,0,0,21.76,23.06,30.2
2024/5/13 12:10,1.5,0,0,0,0,0,21.79,23.09,30.18
2024/5/13 12:20,1.503,0,0,0,0,0,21.77,23.1,30.2
2024/5/13 12:30,1.499,0,0,0,0,0,21.78,23.1,30.21
2024/5/13 12:40,1.5,0,0,0,0,0,21.75,23.08,30.19
2024/5/13 12:50,1.501,0,0,0,0,0,21.7,23,30.14
2024/5/13 13:00,1.504,0,0,0,0,0,21.74,23.06,30.16
2024/5/13 13:10,1.506,0,0,0,0,0,21.78,23.1,30.21
2024/5/13 13:20,1.499,0,0,0,0,0,21.76,23.03,30.16
2024/5/13 13:30,1.503,0,0,0,0,0,21.74,23.02,30.06
2024/5/13 13:40,1.5,0,0,0,0,0,21.71,23.05,30.14
2024/5/13 13:50,1.497,0,0,0,0,0,21.72,23.05,30.17
2024/5/13 14:00,1.49,0,0,0,0,0,21.73,23.07,30.12
2024/5/13 14:10,1.499,0,0,0,0,0,21.75,23.03,30.12
2024/5/13 14:20,1.506,0,0,0,0,0,21.73,23.06,30.16
2024/5/13 14:30,1.491,0,0,0,0,0,21.74,23.01,30.11
2024/5/13 14:40,1.498,0,0,0,0,0,21.78,23.11,30.21
2024/5/13 14:50,1.496,0,0,0,0,0,21.79,23.08,30.19
2024/5/13 15:00,1.497,0,0,0,0,0,21.8,23.11,30.21
2024/5/13 15:10,1.497,0,0,0,0,0,21.79,23.11,30.18
2024/5/13 15:20,1.5,0,0,0,0,0,21.8,23.13,30.24
2024/5/13 15:30,1.501,0,0,0,0,0,21.8,23.13,30.24
2024/5/13 15:40,1.5,0,0,0,0,0,21.8,23.13,30.24
2024/5/13 15:50,1.499,0,0,0,0,0,21.8,23.13,30.24
2024/5/13 16:00,1.499,0,0,0,0,0,21.8,23.13,30.25
2024/5/13 16:10,1.499,0,0,0,0,0,21.8,23.13,30.25
2024/5/13 16:20,1.5,0,0,0,0,0,21.8,23.13,30.25
2024/5/13 16:30,1.5,0,0,0,0,0,21.8,23.13,30.25
2024/5/13 16:40,1.5,0,0,0,0,0,21.8,23.13,30.25
2024/5/13 16:50,1.499,0,0,0,0,0,21.8,23.13,30.25
2024/5/13 17:00,1.498,0,0,0,0,0,21.8,23.13,30.25
2024/5/13 17:10,1.497,0,0,0,0,0,21.8,23.13,30.25
2024/5/13 17:20,1.496,0,0,0,0,0,21.8,23.14,30.25
2024/5/13 17:30,1.495,0,0,0,0,0,21.8,23.14,30.25
2024/5/13 17:40,1.493,0,0,0,0,0,21.8,23.14,30.25
2024/5/13 17:50,1.492,0,0,0,0,0,21.8,23.14,30.25
2024/5/13 18:00,1.492,0,0,0,0,0,21.8,23.14,30.25
2024/5/13 18:10,1.492,0,0,0,0,0,21.8,23.14,30.25
2024/5/13 18:20,1.491,0,0,0,0,0,21.8,23.14,30.25
2024/5/13 18:30,1.491,0,0,0,0,0,21.8,23.14,30.25
2024/5/13 18:40,1.49,0,0,0,0,0,21.8,23.14,30.26
2024/5/13 18:50,1.488,0,0,0,0,0,21.8,23.14,30.26
2024/5/13 19:00,1.487,0,0,0,0,0,21.8,23.14,30.26
2024/5/13 19:10,1.487,0,0,0,0,0,21.8,23.14,30.26
2024/5/13 19:20,1.485,0,0,0,0,0,21.8,23.14,30.26
2024/5/13 19:30,1.483,0,0,0,0,0,21.8,23.14,30.26
2024/5/13 19:40,1.482,0,0,0,0,0,21.79,23.14,30.26
2024/5/13 19:50,1.481,0,0,0,0,0,21.79,23.14,30.26
2024/5/13 20:00,1.481,0,0,0,0,0,21.79,23.15,30.26
2024/5/13 20:10,1.481,0,0,0,0,0,21.79,23.15,30.26
2024/5/13 20:20,1.481,0,0,0,0,0,21.79,23.15,30.26
2024/5/13 20:30,1.48,0,0,0,0,0,21.79,23.15,30.26
2024/5/13 20:40,1.48,0,0,0,0,0,21.79,23.15,30.26
2024/5/13 20:50,1.48,0,0,0,0,0,21.79,23.15,30.26
2024/5/13 21:00,1.48,0,0,0,0,0,21.79,23.15,30.26
2024/5/13 21:10,1.479,0,0,0,0,0,21.79,23.15,30.26
